doc_title,source_url,jurisdiction,doc_date,doc_summary,tag1,tag2,tag3
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14847,School District 68,,Index record for sd68 escribe document identifier 14847,escribe,sd68-archive,public-registry
Agenda Package - BCM_08Mar_2023 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14848,School District 68,,Index record for sd68 escribe document identifier 14848,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14849,School District 68,,Index record for sd68 escribe document identifier 14849,escribe,sd68-archive,public-registry
Agenda Package - BCM_Mar08_2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14850,School District 68,,Index record for sd68 escribe document identifier 14850,escribe,sd68-archive,public-registry
February 2022.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14851,School District 68,,Index record for sd68 escribe document identifier 14851,escribe,sd68-archive,public-registry
"S72(3) Report February 22, 2023.pdf",https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14852,School District 68,,Index record for sd68 escribe document identifier 14852,escribe,sd68-archive,public-registry
"S72(3) Report March 22, 2023.pdf",https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14853,School District 68,,Index record for sd68 escribe document identifier 14853,escribe,sd68-archive,public-registry
Trustee Liaison Report.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14854,School District 68,,Index record for sd68 escribe document identifier 14854,escribe,sd68-archive,public-registry
OS Reg Brd Motions March 2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14855,School District 68,,Index record for sd68 escribe document identifier 14855,escribe,sd68-archive,public-registry
IS - 2023-24 Budget consultation feedback.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14856,School District 68,,Index record for sd68 escribe document identifier 14856,escribe,sd68-archive,public-registry
AS Local School Calendar.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14857,School District 68,,Index record for sd68 escribe document identifier 14857,escribe,sd68-archive,public-registry
Calendar 2023-2024 Final.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14858,School District 68,,Index record for sd68 escribe document identifier 14858,escribe,sd68-archive,public-registry
Calendar 2024-2025 Final.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14859,School District 68,,Index record for sd68 escribe document identifier 14859,escribe,sd68-archive,public-registry
Calendar 2025-2026 Final.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14860,School District 68,,Index record for sd68 escribe document identifier 14860,escribe,sd68-archive,public-registry
Appendix A Calendar Consultation 2022 23_Part9_Redacted.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14861,School District 68,,Index record for sd68 escribe document identifier 14861,escribe,sd68-archive,public-registry
Appendix C IS 3 Year Calendar.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14862,School District 68,,Index record for sd68 escribe document identifier 14862,escribe,sd68-archive,public-registry
AS - NDSS.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14863,School District 68,,Index record for sd68 escribe document identifier 14863,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14864,School District 68,,Index record for sd68 escribe document identifier 14864,escribe,sd68-archive,public-registry
Agenda Package - BE_29Mar_2023 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14865,School District 68,,Index record for sd68 escribe document identifier 14865,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14866,School District 68,,Index record for sd68 escribe document identifier 14866,escribe,sd68-archive,public-registry
Agenda Package - BE_Mar29_2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14867,School District 68,,Index record for sd68 escribe document identifier 14867,escribe,sd68-archive,public-registry
January 2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14868,School District 68,,Index record for sd68 escribe document identifier 14868,escribe,sd68-archive,public-registry
IS Education Committee - February 1 2023 Pathways to Graduation.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14869,School District 68,,Index record for sd68 escribe document identifier 14869,escribe,sd68-archive,public-registry
IS - Mulit Tiered Systems of Support.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14870,School District 68,,Index record for sd68 escribe document identifier 14870,escribe,sd68-archive,public-registry
Appendix A AP-331-Physical-Restraint.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14871,School District 68,,Index record for sd68 escribe document identifier 14871,escribe,sd68-archive,public-registry
AS Local School Calendar.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14872,School District 68,,Index record for sd68 escribe document identifier 14872,escribe,sd68-archive,public-registry
Calendar 2023-2024 1 Week Spring Break.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14873,School District 68,,Index record for sd68 escribe document identifier 14873,escribe,sd68-archive,public-registry
Calendar 2024-2025 1 week spring break.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14874,School District 68,,Index record for sd68 escribe document identifier 14874,escribe,sd68-archive,public-registry
Calendar 2025-2026 1 Week Spring Break.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14875,School District 68,,Index record for sd68 escribe document identifier 14875,escribe,sd68-archive,public-registry
Appendix A Calendar Consultation 2022 23_Part9_Redacted.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14876,School District 68,,Index record for sd68 escribe document identifier 14876,escribe,sd68-archive,public-registry
Appendix C IS 3 Year Calendar.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14877,School District 68,,Index record for sd68 escribe document identifier 14877,escribe,sd68-archive,public-registry
IS AP 348.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14878,School District 68,,Index record for sd68 escribe document identifier 14878,escribe,sd68-archive,public-registry
AP-348-Research-in-Schools (1).pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14879,School District 68,,Index record for sd68 escribe document identifier 14879,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14880,School District 68,,Index record for sd68 escribe document identifier 14880,escribe,sd68-archive,public-registry
Post-Minutes Package - EC_01Feb_2023 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14881,School District 68,,Index record for sd68 escribe document identifier 14881,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14882,School District 68,,Index record for sd68 escribe document identifier 14882,escribe,sd68-archive,public-registry
Post-Meeting Minutes - EC_Feb01_2023 - English.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14883,School District 68,,Index record for sd68 escribe document identifier 14883,escribe,sd68-archive,public-registry
IS 2022-2023 Vandalism Report.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14884,School District 68,,Index record for sd68 escribe document identifier 14884,escribe,sd68-archive,public-registry
Appendix A - October 2022 Report.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14885,School District 68,,Index record for sd68 escribe document identifier 14885,escribe,sd68-archive,public-registry
Appendix B - Yearly Vandalism Costs.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14886,School District 68,,Index record for sd68 escribe document identifier 14886,escribe,sd68-archive,public-registry
Appendix C - Detail by School 22-23.pdf - Updated.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14887,School District 68,,Index record for sd68 escribe document identifier 14887,escribe,sd68-archive,public-registry
Appendix D - Summary Report by Category 22-23.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14888,School District 68,,Index record for sd68 escribe document identifier 14888,escribe,sd68-archive,public-registry
Appendix D - Summary Report by School 22-23.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14889,School District 68,,Index record for sd68 escribe document identifier 14889,escribe,sd68-archive,public-registry
Appendix E - Interior vs Exterior Vandalism Costs.pdf - Updated.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14890,School District 68,,Index record for sd68 escribe document identifier 14890,escribe,sd68-archive,public-registry
IS - 3 Year Enrolment Project for 2023-24 to 2025-26.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14891,School District 68,,Index record for sd68 escribe document identifier 14891,escribe,sd68-archive,public-registry
A - Summary of the Districts Enrolment Projections for 2023-24 to 2025-26.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14892,School District 68,,Index record for sd68 escribe document identifier 14892,escribe,sd68-archive,public-registry
B - SD68 Enrolment Projection (3YR) 2023-24 to 2025-26.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14893,School District 68,,Index record for sd68 escribe document identifier 14893,escribe,sd68-archive,public-registry
C - 2023-24 Estimated Operating Grant per Projected Enrolment.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14894,School District 68,,Index record for sd68 escribe document identifier 14894,escribe,sd68-archive,public-registry
IS - Child Care Update.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14895,School District 68,,Index record for sd68 escribe document identifier 14895,escribe,sd68-archive,public-registry
Appendix A  Before and After School Childcare.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14896,School District 68,,Index record for sd68 escribe document identifier 14896,escribe,sd68-archive,public-registry
IS - Crossing Guard.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14897,School District 68,,Index record for sd68 escribe document identifier 14897,escribe,sd68-archive,public-registry
D Kurucz FW Traffic Control Endangering Students Pedestrians and Motorists.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14898,School District 68,,Index record for sd68 escribe document identifier 14898,escribe,sd68-archive,public-registry
AS Financial Planning and Reporting Policy.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14899,School District 68,,Index record for sd68 escribe document identifier 14899,escribe,sd68-archive,public-registry
Financial Planning and Reporting Policy - 4th DRAFT Jan 3.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14900,School District 68,,Index record for sd68 escribe document identifier 14900,escribe,sd68-archive,public-registry
January 2023.pdf.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14901,School District 68,,Index record for sd68 escribe document identifier 14901,escribe,sd68-archive,public-registry
IS 2022-23 Annual Bus Route Review.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14902,School District 68,,Index record for sd68 escribe document identifier 14902,escribe,sd68-archive,public-registry
Route Review Recommendations February 2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14903,School District 68,,Index record for sd68 escribe document identifier 14903,escribe,sd68-archive,public-registry
AP-512-–-Transportation-1 (25).pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14904,School District 68,,Index record for sd68 escribe document identifier 14904,escribe,sd68-archive,public-registry
IS - 2022-23 Amended Annual Budget with Q2 Financial Update.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14905,School District 68,,Index record for sd68 escribe document identifier 14905,escribe,sd68-archive,public-registry
"SD68 Amended Annual Budget Feb 28, 2023.pdf",https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14906,School District 68,,Index record for sd68 escribe document identifier 14906,escribe,sd68-archive,public-registry
